99.302,99.302,99.299,99.281,99.17,98.437,93.967,75.941,48.494,30.508,21.011,15.664,12.358,10.147,8.5795,7.4163,6.5219,5.8142,5.2412,4.7684,4.372,4.0351,3.7453,3.4936,3.2729,3.0779,2.9044,2.7491,2.6093,2.4827,2.3676,2.2626,2.1663,2.0777,1.9959,1.9202,1.85,1.7846,1.7236,1.6665,1.613,1.5628,1.5155,1.471,1.429,1.3892,1.3515,1.3158,1.2818,1.2496,1.2189,1.1896,1.1616,1.1349,1.1094,1.0849,1.0615,1.039,1.0174,0.99669,0.97676,0.95758,0.93912,0.92132,0.90416,0.8876,0.87161,0.85616,0.84122,0.82677,0.81278,0.79923,0.7861,0.77338,0.76103,0.74905,0.73742,0.72612,0.71513,0.70446,0.69407,0.68396,0.67412,0.66454,0.6552,0.6461,0.63722,0.62857,0.62012,0.61187,0.60382,0.59596,0.58827,0.58076,0.57341,0.56623,0.5592,0.55232,0.54558,0.53898
99.077,99.076,99.073,99.056,98.945,98.213,93.754,75.769,48.385,30.441,20.966,15.631,12.332,10.127,8.5626,7.4021,6.5097,5.8037,5.2321,4.7604,4.3649,4.0288,3.7397,3.4885,3.2683,3.0738,2.9008,2.7458,2.6063,2.48,2.3652,2.2604,2.1644,2.076,1.9945,1.919,1.8489,1.7837,1.7228,1.6659,1.6125,1.5625,1.5153,1.4709,1.429,1.3893,1.3517,1.3161,1.2823,1.2501,1.2195,1.1903,1.1624,1.1358,1.1103,1.0859,1.0626,1.0402,1.0187,0.998,0.97814,0.95903,0.94062,0.92289,0.90579,0.8893,0.87337,0.85797,0.84309,0.8287,0.81477,0.80128,0.78821,0.77554,0.76325,0.75132,0.73974,0.7285,0.71757,0.70694,0.69661,0.68655,0.67677,0.66724,0.65795,0.6489,0.64008,0.63147,0.62308,0.61489,0.60689,0.59908,0.59144,0.58398,0.57669,0.56956,0.56258,0.55575,0.54907,0.54253
98.861,98.861,98.857,98.84,98.729,97.999,93.55,75.605,48.281,30.377,20.922,15.599,12.308,10.107,8.5465,7.3886,6.4982,5.7937,5.2234,4.7527,4.3581,4.0227,3.7343,3.4837,3.2641,3.07,2.8973,2.7427,2.6035,2.4776,2.363,2.2585,2.1626,2.0745,1.9931,1.9178,1.8479,1.7829,1.7221,1.6654,1.6122,1.5622,1.5152,1.4709,1.4291,1.3895,1.352,1.3165,1.2828,1.2507,1.2201,1.191,1.1632,1.1367,1.1113,1.087,1.0637,1.0414,1.0199,0.99935,0.97955,0.96051,0.94217,0.9245,0.90746,0.89102,0.87515,0.85982,0.845,0.83066,0.81679,0.80335,0.79033,0.77772,0.76548,0.75361,0.74208,0.73089,0.72001,0.70944,0.69916,0.68915,0.67942,0.66994,0.6607,0.6517,0.64293,0.63438,0.62604,0.61789,0.60995,0.60218,0.5946,0.58719,0.57995,0.57287,0.56595,0.55917,0.55254,0.54605
98.649,98.648,98.645,98.628,98.517,97.789,93.349,75.443,48.179,30.313,20.879,15.568,12.283,10.088,8.5307,7.3753,6.4868,5.7839,5.2148,4.7452,4.3515,4.0168,3.7291,3.479,3.2599,3.0662,2.8939,2.7397,2.6008,2.4751,2.3609,2.2566,2.161,2.073,1.9919,1.9167,1.847,1.7821,1.7215,1.6649,1.6118,1.562,1.5151,1.4709,1.4292,1.3897,1.3524,1.3169,1.2833,1.2513,1.2208,1.1918,1.1641,1.1376,1.1123,1.0881,1.0649,1.0426,1.0212,1.0007,0.98097,0.96199,0.94372,0.92611,0.90913,0.89275,0.87694,0.86166,0.8469,0.83262,0.8188,0.80542,0.79245,0.77989,0.76771,0.75589,0.74441,0.73327,0.72245,0.71192,0.70169,0.69174,0.68206,0.67263,0.66344,0.65449,0.64577,0.63727,0.62898,0.62089,0.61299,0.60528,0.59775,0.59039,0.5832,0.57617,0.5693,0.56258,0.556,0.54956
98.423,98.423,98.42,98.402,98.292,97.565,93.136,75.271,48.07,30.246,20.834,15.535,12.258,10.067,8.5137,7.3609,6.4746,5.7733,5.2055,4.737,4.3442,4.0104,3.7232,3.4738,3.2552,3.062,2.8901,2.7362,2.5977,2.4723,2.3584,2.2543,2.1589,2.0712,1.9902,1.9153,1.8457,1.781,1.7206,1.6641,1.6112,1.5615,1.5147,1.4706,1.429,1.3897,1.3524,1.3171,1.2835,1.2516,1.2213,1.1923,1.1647,1.1383,1.1131,1.0889,1.0658,1.0436,1.0223,1.0018,0.98217,0.96325,0.94504,0.9275,0.91058,0.89426,0.87851,0.86329,0.84858,0.83436,0.8206,0.80727,0.79436,0.78186,0.76973,0.75796,0.74654,0.73545,0.72468,0.71421,0.70403,0.69413,0.68449,0.67511,0.66598,0.65708,0.64841,0.63996,0.63172,0.62368,0.61583,0.60817,0.60069,0.59338,0.58625,0.57927,0.57245,0.56578,0.55925,0.55286
98.198,98.198,98.195,98.177,98.067,97.342,92.923,75.1,47.962,30.178,20.788,15.502,12.232,10.047,8.4966,7.3466,6.4623,5.7626,5.1962,4.7288,4.3369,4.0038,3.7174,3.4685,3.2504,3.0577,2.8862,2.7327,2.5945,2.4695,2.3558,2.252,2.1568,2.0693,1.9886,1.9138,1.8444,1.7798,1.7196,1.6633,1.6105,1.5609,1.5143,1.4703,1.4288,1.3896,1.3524,1.3172,1.2837,1.2519,1.2216,1.1928,1.1652,1.1389,1.1138,1.0897,1.0666,1.0445,1.0233,1.0029,0.9833,0.96445,0.9463,0.92882,0.91196,0.8957,0.88001,0.86485,0.8502,0.83603,0.82233,0.80906,0.7962,0.78375,0.77167,0.75996,0.74859,0.73755,0.72683,0.71641,0.70628,0.69643,0.68685,0.67752,0.66844,0.65959,0.65097,0.64257,0.63438,0.62639,0.61859,0.61098,0.60355,0.5963,0.58921,0.58228,0.57551,0.56889,0.56241,0.55608
97.973,97.973,97.97,97.952,97.842,97.119,92.71,74.928,47.853,30.111,20.743,15.468,12.206,10.026,8.4795,7.3322,6.4499,5.7519,5.1868,4.7205,4.3295,3.9972,3.7115,3.4632,3.2456,3.0534,2.8823,2.7292,2.5913,2.4665,2.3531,2.2496,2.1547,2.0674,1.9868,1.9123,1.8431,1.7786,1.7186,1.6624,1.6097,1.5603,1.5138,1.4699,1.4285,1.3894,1.3524,1.3172,1.2839,1.2521,1.222,1.1932,1.1657,1.1395,1.1144,1.0904,1.0674,1.0454,1.0242,1.0039,0.98436,0.96558,0.94749,0.93007,0.91328,0.89708,0.88144,0.86634,0.85175,0.83764,0.82399,0.81077,0.79797,0.78557,0.77355,0.76189,0.75057,0.73958,0.72891,0.71855,0.70847,0.69867,0.68913,0.67986,0.67082,0.66203,0.65346,0.6451,0.63696,0.62902,0.62127,0.61371,0.60633,0.59912,0.59208,0.58521,0.57849,0.57192,0.56549,0.55921
97.748,97.748,97.745,97.727,97.618,96.896,92.497,74.757,47.745,30.044,20.697,15.435,12.181,10.005,8.4624,7.3177,6.4375,5.7412,5.1774,4.7121,4.3221,3.9906,3.7055,3.4579,3.2408,3.049,2.8783,2.7256,2.588,2.4636,2.3504,2.2471,2.1525,2.0654,1.9851,1.9107,1.8416,1.7774,1.7175,1.6614,1.6089,1.5596,1.5132,1.4695,1.4282,1.3892,1.3523,1.3172,1.2839,1.2523,1.2222,1.1935,1.1661,1.14,1.115,1.0911,1.0681,1.0462,1.0251,1.0048,0.98536,0.96664,0.94862,0.93126,0.91453,0.89839,0.88281,0.86777,0.85323,0.83918,0.82558,0.81242,0.79967,0.78732,0.77535,0.76374,0.75248,0.74154,0.73092,0.72061,0.71058,0.70083,0.69134,0.68211,0.67313,0.66438,0.65586,0.64756,0.63946,0.63157,0.62387,0.61636,0.60903,0.60187,0.59488,0.58805,0.58138,0.57486,0.56849,0.56225
97.524,97.523,97.52,97.503,97.393,96.674,92.285,74.585,47.636,29.976,20.651,15.401,12.155,9.9844,8.4452,7.3032,6.4251,5.7304,5.1679,4.7037,4.3146,3.9839,3.6995,3.4524,3.2359,3.0445,2.8743,2.7219,2.5847,2.4605,2.3477,2.2446,2.1502,2.0633,1.9832,1.909,1.8402,1.7761,1.7163,1.6604,1.608,1.5588,1.5126,1.469,1.4278,1.3889,1.3521,1.3171,1.2839,1.2524,1.2224,1.1938,1.1665,1.1404,1.1155,1.0916,1.0688,1.0469,1.0259,1.0057,0.98628,0.96762,0.94966,0.93237,0.91569,0.89961,0.88409,0.86911,0.85462,0.84062,0.82708,0.81397,0.80128,0.78898,0.77707,0.76551,0.75429,0.74341,0.73284,0.72257,0.71259,0.70289,0.69345,0.68427,0.67534,0.66664,0.65817,0.64991,0.64186,0.63402,0.62637,0.6189,0.61162,0.60451,0.59757,0.59079,0.58417,0.5777,0.57137,0.56519
97.308,97.308,97.305,97.287,97.178,96.46,92.081,74.421,47.532,29.912,20.608,15.369,12.13,9.9645,8.4289,7.2894,6.4132,5.7201,5.1589,4.6958,4.3075,3.9776,3.6938,3.4473,3.2312,3.0403,2.8705,2.7185,2.5816,2.4577,2.3451,2.2423,2.1481,2.0615,1.9815,1.9075,1.8388,1.7749,1.7152,1.6595,1.6072,1.5582,1.512,1.4686,1.4275,1.3887,1.352,1.3171,1.284,1.2526,1.2226,1.1941,1.1669,1.1409,1.1161,1.0923,1.0695,1.0477,1.0267,1.0066,0.98725,0.96865,0.95075,0.93351,0.9169,0.90087,0.88541,0.87048,0.85605,0.8421,0.82861,0.81556,0.80292,0.79067,0.7788,0.76729,0.75613,0.74529,0.73477,0.72455,0.71462,0.70497,0.69558,0.68645,0.67756,0.6689,0.66048,0.65227,0.64427,0.63647,0.62887,0.62145,0.61421,0.60715,0.60026,0.59352,0.58695,0.58052,0.57425,0.56811
97.096,97.095,97.092,97.075,96.966,96.25,91.881,74.26,47.43,29.848,20.565,15.338,12.106,9.945,8.4127,7.2758,6.4016,5.7099,5.15,4.6879,4.3006,3.9713,3.6882,3.4423,3.2267,3.0362,2.8668,2.7151,2.5785,2.4549,2.3426,2.24,2.1461,2.0596,1.9798,1.906,1.8375,1.7737,1.7142,1.6586,1.6065,1.5576,1.5115,1.4682,1.4272,1.3885,1.3519,1.3171,1.2841,1.2528,1.2229,1.1945,1.1673,1.1414,1.1166,1.0929,1.0702,1.0484,1.0276,1.0075,0.98822,0.96969,0.95185,0.93467,0.91811,0.90214,0.88673,0.87185,0.85748,0.84359,0.83015,0.81714,0.80455,0.79236,0.78054,0.76908,0.75796,0.74717,0.7367,0.72653,0.71664,0.70704,0.6977,0.68861,0.67977,0.67116,0.66278,0.65462,0.64667,0.63891,0.63136,0.62399,0.6168,0.60978,0.60293,0.59625,0.58972,0.58334,0.57711,0.57102
96.871,96.871,96.868,96.851,96.742,96.027,91.668,74.088,47.321,29.781,20.519,15.305,12.08,9.9242,8.3955,7.2613,6.3891,5.6991,5.1405,4.6795,4.2931,3.9646,3.6822,3.4368,3.2217,3.0317,2.8627,2.7114,2.5751,2.4519,2.3398,2.2375,2.1437,2.0575,1.9779,1.9043,1.836,1.7724,1.713,1.6575,1.6056,1.5568,1.5109,1.4676,1.4268,1.3882,1.3516,1.317,1.2841,1.2528,1.223,1.1947,1.1676,1.1418,1.1171,1.0934,1.0708,1.0491,1.0283,1.0083,0.98909,0.97061,0.95284,0.93572,0.91922,0.90331,0.88796,0.87314,0.85882,0.84498,0.83159,0.81864,0.8061,0.79396,0.78219,0.77078,0.75972,0.74898,0.73856,0.72843,0.7186,0.70904,0.69975,0.69071,0.68191,0.67336,0.66502,0.65691,0.649,0.6413,0.63379,0.62646,0.61932,0.61235,0.60555,0.59892,0.59244,0.58611,0.57992,0.57388
96.6,96.599,96.596,96.579,96.471,95.758,91.411,73.881,47.19,29.699,20.464,15.264,12.048,9.8987,8.3744,7.2434,6.3737,5.6856,5.1286,4.6689,4.2836,3.9561,3.6745,3.4298,3.2153,3.0259,2.8573,2.7065,2.5706,2.4477,2.336,2.234,2.1405,2.0545,1.9752,1.9018,1.8337,1.7703,1.7111,1.6558,1.604,1.5553,1.5096,1.4665,1.4258,1.3873,1.3509,1.3163,1.2836,1.2524,1.2227,1.1945,1.1675,1.1417,1.1171,1.0936,1.071,1.0494,1.0287,1.0088,0.98962,0.97122,0.95352,0.93646,0.92003,0.90419,0.88891,0.87415,0.85989,0.84612,0.83279,0.8199,0.80742,0.79534,0.78363,0.77228,0.76127,0.75059,0.74022,0.73015,0.72037,0.71087,0.70163,0.69264,0.6839,0.6754,0.66712,0.65906,0.6512,0.64355,0.63609,0.62882,0.62173,0.61482,0.60807,0.60148,0.59506,0.58878,0.58265,0.57666
96.187,96.187,96.184,96.167,96.059,95.349,91.021,73.566,46.989,29.574,20.378,15.2,11.999,9.8584,8.3406,7.2144,6.3485,5.6634,5.1087,4.6511,4.2674,3.9413,3.6609,3.4173,3.2038,3.0152,2.8473,2.6971,2.5619,2.4395,2.3283,2.2267,2.1337,2.0481,1.9691,1.896,1.8282,1.7651,1.7062,1.6511,1.5995,1.5511,1.5056,1.4627,1.4221,1.3839,1.3476,1.3132,1.2806,1.2496,1.2201,1.1919,1.1651,1.1395,1.115,1.0915,1.0691,1.0476,1.027,1.0072,0.98812,0.96982,0.9522,0.93524,0.9189,0.90315,0.88794,0.87327,0.85909,0.84539,0.83215,0.81933,0.80693,0.79491,0.78327,0.77199,0.76105,0.75044,0.74013,0.73013,0.72042,0.71098,0.7018,0.69288,0.6842,0.67575,0.66753,0.65953,0.65173,0.64414,0.63674,0.62953,0.62249,0.61564,0.60894,0.60242,0.59604,0.58982,0.58375,0.57782
95.869,95.868,95.865,95.848,95.741,95.033,90.72,73.323,46.835,29.477,20.312,15.152,11.961,9.8276,8.3149,7.1925,6.3294,5.6467,5.0939,4.6377,4.2554,3.9304,3.6509,3.4081,3.1953,3.0073,2.8401,2.6904,2.5556,2.4336,2.3228,2.2216,2.1289,2.0436,1.9649,1.892,1.8244,1.7615,1.7029,1.648,1.5966,1.5484,1.503,1.4602,1.4199,1.3817,1.3456,1.3113,1.2788,1.2479,1.2185,1.1905,1.1638,1.1383,1.1139,1.0905,1.0682,1.0468,1.0262,1.0065,0.98753,0.9693,0.95176,0.93488,0.91861,0.90292,0.88779,0.87318,0.85907,0.84544,0.83225,0.8195,0.80715,0.7952,0.78362,0.7724,0.76151,0.75095,0.74071,0.73076,0.7211,0.71171,0.70259,0.69372,0.68509,0.6767,0.66853,0.66058,0.65283,0.64529,0.63794,0.63077,0.62379,0.61698,0.61034,0.60386,0.59754,0.59136,0.58534,0.57946
95.645,95.644,95.641,95.624,95.517,94.811,90.508,73.152,46.727,29.41,20.266,15.119,11.935,9.8069,8.2977,7.178,6.317,5.6358,5.0843,4.6293,4.2478,3.9236,3.6448,3.4026,3.1904,3.0028,2.836,2.6866,2.5522,2.4305,2.32,2.219,2.1265,2.0414,1.9629,1.8903,1.8229,1.7601,1.7016,1.6469,1.5957,1.5475,1.5023,1.4596,1.4194,1.3813,1.3453,1.3112,1.2788,1.2479,1.2186,1.1907,1.164,1.1386,1.1143,1.091,1.0687,1.0474,1.0269,1.0072,0.98835,0.97019,0.95271,0.93589,0.91968,0.90405,0.88897,0.87442,0.86037,0.84679,0.83366,0.82095,0.80866,0.79676,0.78523,0.77406,0.76322,0.75271,0.74252,0.73262,0.723,0.71367,0.70459,0.69577,0.68719,0.67884,0.67072,0.66281,0.65512,0.64762,0.64032,0.6332,0.62626,0.6195,0.61291,0.60647,0.6002,0.59407,0.5881,0.58226
95.28,95.279,95.276,95.259,95.152,94.449,90.162,72.874,46.549,29.299,20.191,15.063,11.891,9.7715,8.2681,7.1527,6.295,5.6165,5.0671,4.6138,4.2338,3.9109,3.6332,3.3919,3.1805,2.9937,2.8275,2.6787,2.5448,2.4236,2.3135,2.213,2.1208,2.0361,1.9579,1.8856,1.8184,1.7559,1.6976,1.6432,1.5921,1.5442,1.4991,1.4566,1.4166,1.3787,1.3428,1.3088,1.2765,1.2459,1.2167,1.1889,1.1623,1.137,1.1128,1.0896,1.0675,1.0462,1.0258,1.0063,0.98746,0.96938,0.95199,0.93525,0.91912,0.90357,0.88857,0.8741,0.86012,0.84661,0.83355,0.82092,0.80869,0.79686,0.78539,0.77428,0.76351,0.75307,0.74293,0.73309,0.72354,0.71426,0.70525,0.69648,0.68796,0.67967,0.67161,0.66376,0.65612,0.64867,0.64143,0.63437,0.62748,0.62077,0.61423,0.60786,0.60163,0.59556,0.58964,0.58386
94.868,94.867,94.864,94.847,94.741,94.041,89.773,72.559,46.349,29.174,20.105,14.999,11.842,9.7309,8.2341,7.1235,6.2695,5.5939,5.047,4.5957,4.2173,3.8958,3.6193,3.3791,3.1686,2.9826,2.8172,2.6691,2.5357,2.4151,2.3054,2.2053,2.1136,2.0293,1.9514,1.8794,1.8126,1.7504,1.6923,1.6381,1.5873,1.5396,1.4947,1.4524,1.4126,1.3748,1.3392,1.3053,1.2732,1.2427,1.2136,1.1859,1.1595,1.1343,1.1102,1.0872,1.0651,1.044,1.0237,1.0042,0.98552,0.96754,0.95024,0.93358,0.91754,0.90207,0.88716,0.87276,0.85886,0.84542,0.83244,0.81988,0.80772,0.79596,0.78456,0.77352,0.76281,0.75243,0.74236,0.73258,0.72309,0.71387,0.70491,0.6962,0.68774,0.67951,0.6715,0.6637,0.65612,0.64873,0.64153,0.63453,0.6277,0.62104,0.61455,0.60822,0.60205,0.59603,0.59016,0.58443
94.644,94.643,94.64,94.623,94.517,93.819,89.561,72.388,46.241,29.107,20.059,14.966,11.816,9.7098,8.2166,7.1087,6.2568,5.5828,5.0372,4.587,4.2095,3.8888,3.613,3.3733,3.1633,2.9778,2.8128,2.665,2.532,2.4117,2.3023,2.2025,2.111,2.0268,1.9492,1.8773,1.8107,1.7486,1.6908,1.6367,1.586,1.5384,1.4937,1.4515,1.4117,1.3741,1.3385,1.3048,1.2728,1.2423,1.2134,1.1858,1.1594,1.1343,1.1103,1.0873,1.0653,1.0442,1.024,1.0046,0.98597,0.96805,0.95081,0.93421,0.91823,0.90282,0.88795,0.87361,0.85976,0.84637,0.83344,0.82093,0.80882,0.79711,0.78576,0.77476,0.7641,0.75377,0.74374,0.73401,0.72456,0.71539,0.70648,0.69781,0.68939,0.6812,0.67324,0.66549,0.65795,0.6506,0.64345,0.63649,0.6297,0.62309,0.61664,0.61036,0.60423,0.59826,0.59243,0.58674
